date,state,dem_chance,rep_chance
Vermont,4/20/20,99.93,0.07
Virginia,4/20/20,82.78,17.22
Washington,4/20/20,97.1,2.9
West Virginia,4/20/20,0.05,99.95
Wisconsin,4/20/20,54.04,45.96
Wyoming,4/20/20,0.01,99.99
Maine CD-1,4/20/20,98.46,1.54
Maine CD-2,4/20/20,38.6,61.4
Nebraska CD-1,4/20/20,2.11,97.89
Nebraska CD-2,4/20/20,42.36,57.64
Nebraska CD-3,4/20/20,0,100
US,4/20/20,61,39
Alabama,4/21/20,0.27,99.73
Alaska,4/21/20,11.46,88.54
Arizona,4/21/20,47.89,52.11
Arkansas,4/21/20,0.41,99.59
California,4/21/20,99.93,0.07
Colorado,4/21/20,83.99,16.01
Connecticut,4/21/20,96.56,3.44
Delaware,4/21/20,97.89,2.11
District of Columbia,4/21/20,100,0
Florida,4/21/20,53.73,46.27
Georgia,4/21/20,29.33,70.67
Hawaii,4/21/20,99.99,0.01
Idaho,4/21/20,0.18,99.82
Illinois,4/21/20,97.39,2.61
Indiana,4/21/20,4.4,95.6
Iowa,4/21/20,30.86,69.14
Kansas,4/21/20,3.29,96.71
Kentucky,4/21/20,0.29,99.71
Louisiana,4/21/20,2.12,97.88
Maine,4/21/20,81.26,18.74
Maryland,4/21/20,99.86,0.14
Massachusetts,4/21/20,99.77,0.23
Michigan,4/21/20,69.78,30.22
Minnesota,4/21/20,72.54,27.46
Mississippi,4/21/20,2.96,97.04
Missouri,4/21/20,4.66,95.34
Montana,4/21/20,6.45,93.55
Nebraska,4/21/20,0.65,99.35
Nevada,4/21/20,70.07,29.93
New Hampshire,4/21/20,67.56,32.44
New Jersey,4/21/20,96.94,3.06
New Mexico,4/21/20,92.21,7.79
New York,4/21/20,99.72,0.28
North Carolina,4/21/20,47.24,52.76
North Dakota,4/21/20,0.1,99.9
Ohio,4/21/20,29.53,70.47
Oklahoma,4/21/20,0.03,99.97
Oregon,4/21/20,94.3,5.7
Pennsylvania,4/21/20,65.77,34.23
Rhode Island,4/21/20,98.46,1.54
South Carolina,4/21/20,8.08,91.92
South Dakota,4/21/20,0.42,99.58
Tennessee,4/21/20,0.54,99.46
Texas,4/21/20,19.89,80.11
Utah,4/21/20,1.95,98.05
Vermont,4/21/20,99.94,0.06
Virginia,4/21/20,83.12,16.88
Washington,4/21/20,97.38,2.62
West Virginia,4/21/20,0.03,99.97
Wisconsin,4/21/20,55.34,44.66
Wyoming,4/21/20,0.01,99.99
Maine CD-1,4/21/20,98.4,1.6
Maine CD-2,4/21/20,39,61
Nebraska CD-1,4/21/20,2.2,97.8
Nebraska CD-2,4/21/20,43.38,56.62
Nebraska CD-3,4/21/20,0,100
US,4/21/20,62.2,37.8
Alabama,4/22/20,0.27,99.73
Alaska,4/22/20,11.59,88.41
Arizona,4/22/20,48.2,51.8
Arkansas,4/22/20,0.42,99.58
California,4/22/20,99.86,0.14
Colorado,4/22/20,84.46,15.54
Connecticut,4/22/20,96.55,3.45
Delaware,4/22/20,97.91,2.09
District of Columbia,4/22/20,100,0
Florida,4/22/20,53.9,46.1
Georgia,4/22/20,29.7,70.3
Hawaii,4/22/20,100,0
Idaho,4/22/20,0.13,99.87
Illinois,4/22/20,97.19,2.81
Indiana,4/22/20,4.34,95.66
Iowa,4/22/20,31.47,68.53
Kansas,4/22/20,3.39,96.61
Kentucky,4/22/20,0.32,99.68
Louisiana,4/22/20,2.01,97.99
Maine,4/22/20,81.29,18.71
Maryland,4/22/20,99.85,0.15
Massachusetts,4/22/20,99.79,0.21
Michigan,4/22/20,69.65,30.35
Minnesota,4/22/20,72.44,27.56
Mississippi,4/22/20,3.28,96.72
Missouri,4/22/20,4.65,95.35
Montana,4/22/20,6.33,93.67
Nebraska,4/22/20,0.68,99.32
Nevada,4/22/20,70.4,29.6
New Hampshire,4/22/20,67.52,32.48
New Jersey,4/22/20,96.85,3.15
New Mexico,4/22/20,92.52,7.48
New York,4/22/20,99.65,0.35
North Carolina,4/22/20,47.23,52.77
North Dakota,4/22/20,0.08,99.92
Ohio,4/22/20,30.04,69.96
Oklahoma,4/22/20,0.05,99.95
Oregon,4/22/20,94.46,5.54
Pennsylvania,4/22/20,66.39,33.61
Rhode Island,4/22/20,98.36,1.64
South Carolina,4/22/20,8.11,91.89
South Dakota,4/22/20,0.39,99.61
Tennessee,4/22/20,0.62,99.38
Texas,4/22/20,20.17,79.83
Utah,4/22/20,1.92,98.08
Vermont,4/22/20,99.95,0.05
Virginia,4/22/20,83.16,16.84
Washington,4/22/20,97.4,2.6
West Virginia,4/22/20,0.05,99.95
Wisconsin,4/22/20,55.36,44.64
Wyoming,4/22/20,0.02,99.98
Maine CD-1,4/22/20,98.58,1.42
Maine CD-2,4/22/20,38.85,61.15
Nebraska CD-1,4/22/20,2.09,97.91
Nebraska CD-2,4/22/20,43.37,56.63
Nebraska CD-3,4/22/20,0,100
US,4/22/20,62.6,37.4
Alabama,4/23/20,0.24,99.76
Alaska,4/23/20,11.42,88.58
Arizona,4/23/20,48.06,51.94
Arkansas,4/23/20,0.4,99.6
California,4/23/20,99.92,0.08
Colorado,4/23/20,84.43,15.57
Connecticut,4/23/20,96.76,3.24
Delaware,4/23/20,98.15,1.85
District of Columbia,4/23/20,100,0
Florida,4/23/20,53.51,46.49
Georgia,4/23/20,29.35,70.65
Hawaii,4/23/20,100,0
Idaho,4/23/20,0.12,99.88
Illinois,4/23/20,97.48,2.52
Indiana,4/23/20,4.43,95.57
Iowa,4/23/20,31.16,68.84
Kansas,4/23/20,3.3,96.7
Kentucky,4/23/20,0.32,99.68
Louisiana,4/23/20,2.18,97.82
Maine,4/23/20,81.62,18.38
Maryland,4/23/20,99.89,0.11
Massachusetts,4/23/20,99.78,0.22
Michigan,4/23/20,69.38,30.62
Minnesota,4/23/20,72.48,27.52
Mississippi,4/23/20,3.08,96.92
Missouri,4/23/20,4.68,95.32
Montana,4/23/20,6.12,93.88
Nebraska,4/23/20,0.76,99.24
Nevada,4/23/20,70.74,29.26
New Hampshire,4/23/20,67.75,32.25
New Jersey,4/23/20,96.97,3.03
New Mexico,4/23/20,92.61,7.39
New York,4/23/20,99.84,0.16
North Carolina,4/23/20,46.89,53.11
North Dakota,4/23/20,0.06,99.94
Ohio,4/23/20,29.7,70.3
Oklahoma,4/23/20,0.04,99.96
Oregon,4/23/20,94.21,5.79
Pennsylvania,4/23/20,66.25,33.75
Rhode Island,4/23/20,98.55,1.45
South Carolina,4/23/20,8.13,91.87
South Dakota,4/23/20,0.46,99.54
Tennessee,4/23/20,0.52,99.48
Texas,4/23/20,19.9,80.1
Utah,4/23/20,1.8,98.2
Vermont,4/23/20,99.98,0.02
Virginia,4/23/20,83.11,16.89
Washington,4/23/20,97.25,2.75
West Virginia,4/23/20,0.04,99.96
Wisconsin,4/23/20,55.66,44.34
Wyoming,4/23/20,0,100
Maine CD-1,4/23/20,98.44,1.56
Maine CD-2,4/23/20,39.24,60.76
Nebraska CD-1,4/23/20,2.38,97.62
Nebraska CD-2,4/23/20,43.64,56.36
Nebraska CD-3,4/23/20,0,100
US,4/23/20,62.44,37.56
Alabama,4/24/20,0.22,99.78
Alaska,4/24/20,11.03,88.97
Arizona,4/24/20,47.27,52.73
Arkansas,4/24/20,0.39,99.61
California,4/24/20,99.93,0.07
Colorado,4/24/20,84.11,15.89
Connecticut,4/24/20,96.63,3.37
Delaware,4/24/20,97.96,2.04
District of Columbia,4/24/20,100,0
Florida,4/24/20,53.58,46.42
Georgia,4/24/20,29.52,70.48
Hawaii,4/24/20,100,0
Idaho,4/24/20,0.12,99.88
Illinois,4/24/20,97.49,2.51
Indiana,4/24/20,4.26,95.74
Iowa,4/24/20,31.26,68.74
Kansas,4/24/20,3.08,96.92
Kentucky,4/24/20,0.32,99.68
Louisiana,4/24/20,1.91,98.09
Maine,4/24/20,81.48,18.52
Maryland,4/24/20,99.87,0.13
Massachusetts,4/24/20,99.8,0.2
Michigan,4/24/20,69.1,30.9
Minnesota,4/24/20,72.55,27.45
Mississippi,4/24/20,3.04,96.96
Missouri,4/24/20,4.6,95.4
Montana,4/24/20,6.14,93.86
Nebraska,4/24/20,0.7,99.3
Nevada,4/24/20,70.84,29.16
New Hampshire,4/24/20,67.64,32.36
New Jersey,4/24/20,96.87,3.13
New Mexico,4/24/20,92.72,7.28
New York,4/24/20,99.85,0.15
North Carolina,4/24/20,46.59,53.41
North Dakota,4/24/20,0.07,99.93
Ohio,4/24/20,29.36,70.64
Oklahoma,4/24/20,0.04,99.96
Oregon,4/24/20,94.38,5.62
Pennsylvania,4/24/20,65.85,34.15
Rhode Island,4/24/20,98.56,1.44
South Carolina,4/24/20,7.93,92.07
South Dakota,4/24/20,0.35,99.65
Tennessee,4/24/20,0.6,99.4
Texas,4/24/20,19.43,80.57
Utah,4/24/20,1.75,98.25
Vermont,4/24/20,99.97,0.03
Virginia,4/24/20,83.22,16.78
Washington,4/24/20,97.28,2.72
West Virginia,4/24/20,0.05,99.95
Wisconsin,4/24/20,54.88,45.12
Wyoming,4/24/20,0,100
Maine CD-1,4/24/20,98.47,1.53
Maine CD-2,4/24/20,39.17,60.83
Nebraska CD-1,4/24/20,2.11,97.89
Nebraska CD-2,4/24/20,43.58,56.42
Nebraska CD-3,4/24/20,0,100
US,4/24/20,62.37,37.63
Alabama,4/25/20,0.31,99.69
Alaska,4/25/20,11.74,88.26
Arizona,4/25/20,48.23,51.77
Arkansas,4/25/20,0.4,99.6
California,4/25/20,99.92,0.08
Colorado,4/25/20,84.52,15.48
Connecticut,4/25/20,96.48,3.52
Delaware,4/25/20,98.09,1.91
District of Columbia,4/25/20,100,0
Florida,4/25/20,54.67,45.33
Georgia,4/25/20,29.86,70.14
Hawaii,4/25/20,99.98,0.02
Idaho,4/25/20,0.14,99.86
Illinois,4/25/20,97.46,2.54
Indiana,4/25/20,4.42,95.58
Iowa,4/25/20,32.24,67.76
Kansas,4/25/20,3.57,96.43
Kentucky,4/25/20,0.31,99.69
Louisiana,4/25/20,2.12,97.88
Maine,4/25/20,81.71,18.29
Maryland,4/25/20,99.84,0.16
Massachusetts,4/25/20,99.81,0.19
Michigan,4/25/20,69.99,30.01
Minnesota,4/25/20,72.96,27.04
Mississippi,4/25/20,2.88,97.12
Missouri,4/25/20,4.82,95.18
Montana,4/25/20,6.38,93.62
Nebraska,4/25/20,0.78,99.22
Nevada,4/25/20,71.21,28.79
New Hampshire,4/25/20,68.1,31.9
New Jersey,4/25/20,96.9,3.1
New Mexico,4/25/20,93.11,6.89
New York,4/25/20,99.82,0.18
North Carolina,4/25/20,48.08,51.92
North Dakota,4/25/20,0.1,99.9
Ohio,4/25/20,30.99,69.01
Oklahoma,4/25/20,0.03,99.97
Oregon,4/25/20,94.46,5.54
Pennsylvania,4/25/20,66.91,33.09
Rhode Island,4/25/20,98.55,1.45
South Carolina,4/25/20,8.25,91.75
South Dakota,4/25/20,0.41,99.59
Tennessee,4/25/20,0.59,99.41
Texas,4/25/20,20.58,79.42
Utah,4/25/20,1.88,98.12
Vermont,4/25/20,99.9,0.1
Virginia,4/25/20,83.71,16.29
Washington,4/25/20,97.25,2.75
West Virginia,4/25/20,0.04,99.96
Wisconsin,4/25/20,56.02,43.98
Wyoming,4/25/20,0.01,99.99
Maine CD-1,4/25/20,98.53,1.47
Maine CD-2,4/25/20,39.86,60.14
Nebraska CD-1,4/25/20,2.33,97.67
Nebraska CD-2,4/25/20,44.16,55.84
Nebraska CD-3,4/25/20,0,100
US,4/25/20,63.31,36.69
Alabama,4/26/20,0.28,99.72
Alaska,4/26/20,11.5,88.5
Arizona,4/26/20,48.05,51.95
Arkansas,4/26/20,0.41,99.59
California,4/26/20,99.88,0.12
Colorado,4/26/20,84.42,15.58
Connecticut,4/26/20,96.71,3.29
Delaware,4/26/20,98.04,1.96
District of Columbia,4/26/20,100,0
Florida,4/26/20,54.08,45.92
Georgia,4/26/20,29.67,70.33
Hawaii,4/26/20,99.98,0.02
Idaho,4/26/20,0.14,99.86
Illinois,4/26/20,97.6,2.4
Indiana,4/26/20,4.17,95.83
Iowa,4/26/20,31.57,68.43
Kansas,4/26/20,3.22,96.78
Kentucky,4/26/20,0.29,99.71
Louisiana,4/26/20,2.07,97.93
Maine,4/26/20,81.85,18.15
Maryland,4/26/20,99.88,0.12
Massachusetts,4/26/20,99.81,0.19
Michigan,4/26/20,69.48,30.52
Minnesota,4/26/20,72.94,27.06
Mississippi,4/26/20,3.02,96.98
Missouri,4/26/20,4.62,95.38
Montana,4/26/20,6.4,93.6
Nebraska,4/26/20,0.78,99.22
Nevada,4/26/20,71,29
New Hampshire,4/26/20,67.92,32.08
New Jersey,4/26/20,96.9,3.1
New Mexico,4/26/20,92.8,7.2
New York,4/26/20,99.85,0.15
North Carolina,4/26/20,50.43,49.57
North Dakota,4/26/20,0.1,99.9
Ohio,4/26/20,30.54,69.46
Oklahoma,4/26/20,0.02,99.98
Oregon,4/26/20,94.32,5.68
Pennsylvania,4/26/20,67.15,32.85
Rhode Island,4/26/20,98.59,1.41
South Carolina,4/26/20,7.77,92.23
South Dakota,4/26/20,0.39,99.61
Tennessee,4/26/20,0.49,99.51
Texas,4/26/20,19.81,80.19
Utah,4/26/20,1.83,98.17
Vermont,4/26/20,99.93,0.07
Virginia,4/26/20,83.89,16.11
Washington,4/26/20,97.4,2.6
West Virginia,4/26/20,0.05,99.95
Wisconsin,4/26/20,55.48,44.52
Wyoming,4/26/20,0.02,99.98
Maine CD-1,4/26/20,98.6,1.4
Maine CD-2,4/26/20,39.57,60.43
Nebraska CD-1,4/26/20,2.26,97.74
Nebraska CD-2,4/26/20,43.7,56.3
Nebraska CD-3,4/26/20,0,100
US,4/26/20,63.24,36.76
Alabama,4/27/20,0.25,99.75
Alaska,4/27/20,12.33,87.67
Arizona,4/27/20,48.74,51.26
Arkansas,4/27/20,0.45,99.55
California,4/27/20,99.94,0.06
Colorado,4/27/20,84.75,15.25
Connecticut,4/27/20,96.78,3.22
Delaware,4/27/20,98.18,1.82
District of Columbia,4/27/20,100,0
Florida,4/27/20,54.95,45.05
Georgia,4/27/20,32.97,67.03
Hawaii,4/27/20,100,0
Idaho,4/27/20,0.1,99.9
Illinois,4/27/20,97.65,2.35
Indiana,4/27/20,4.58,95.42
Iowa,4/27/20,32.51,67.49
Kansas,4/27/20,3.21,96.79
Kentucky,4/27/20,0.35,99.65
Louisiana,4/27/20,2.07,97.93
Maine,4/27/20,81.82,18.18
Maryland,4/27/20,99.9,0.1
Massachusetts,4/27/20,99.81,0.19
Michigan,4/27/20,69.49,30.51
Minnesota,4/27/20,73.76,26.24
Mississippi,4/27/20,2.98,97.02
Missouri,4/27/20,4.57,95.43
Montana,4/27/20,7.84,92.16
Nebraska,4/27/20,0.77,99.23
Nevada,4/27/20,71.87,28.13
New Hampshire,4/27/20,69.57,30.43
New Jersey,4/27/20,97.12,2.88
New Mexico,4/27/20,93.08,6.92
New York,4/27/20,99.84,0.16
North Carolina,4/27/20,50.98,49.02
North Dakota,4/27/20,0.07,99.93
Ohio,4/27/20,31.08,68.92
Oklahoma,4/27/20,0.05,99.95
Oregon,4/27/20,94.8,5.2
Pennsylvania,4/27/20,67.76,32.24
Rhode Island,4/27/20,98.58,1.42
South Carolina,4/27/20,8.35,91.65
South Dakota,4/27/20,0.36,99.64
Tennessee,4/27/20,0.62,99.38
Texas,4/27/20,21.45,78.55
Utah,4/27/20,1.74,98.26
Vermont,4/27/20,99.95,0.05
Virginia,4/27/20,83.95,16.05
Washington,4/27/20,97.56,2.44
West Virginia,4/27/20,0.07,99.93
Wisconsin,4/27/20,56.13,43.87
Wyoming,4/27/20,0.01,99.99
Maine CD-1,4/27/20,98.65,1.35
Maine CD-2,4/27/20,40.29,59.71
Nebraska CD-1,4/27/20,2.27,97.73
Nebraska CD-2,4/27/20,45.54,54.46
Nebraska CD-3,4/27/20,0,100
US,4/27/20,64.07,35.93
Alabama,4/28/20,0.26,99.74
Alaska,4/28/20,12.52,87.48
Arizona,4/28/20,48.92,51.08
Arkansas,4/28/20,0.39,99.61
California,4/28/20,99.92,0.08
Colorado,4/28/20,84.78,15.22
Connecticut,4/28/20,96.83,3.17
Delaware,4/28/20,98.1,1.9
District of Columbia,4/28/20,100,0
Florida,4/28/20,55.14,44.86
Georgia,4/28/20,33.33,66.67
Hawaii,4/28/20,99.99,0.01
Idaho,4/28/20,0.14,99.86
Illinois,4/28/20,97.56,2.44
Indiana,4/28/20,4.69,95.31
Iowa,4/28/20,32.4,67.6
Kansas,4/28/20,3.48,96.52
Kentucky,4/28/20,0.27,99.73
Louisiana,4/28/20,2.26,97.74
Maine,4/28/20,82.26,17.74
Maryland,4/28/20,99.88,0.12
Massachusetts,4/28/20,99.82,0.18
Michigan,4/28/20,70,30
Minnesota,4/28/20,73.27,26.73
Mississippi,4/28/20,3.11,96.89
Missouri,4/28/20,4.87,95.13
Montana,4/28/20,8.05,91.95
Nebraska,4/28/20,0.76,99.24
Nevada,4/28/20,72.16,27.84
New Hampshire,4/28/20,69.86,30.14
New Jersey,4/28/20,97.16,2.84
New Mexico,4/28/20,93.42,6.58
New York,4/28/20,99.85,0.15
North Carolina,4/28/20,52.65,47.35
North Dakota,4/28/20,0.06,99.94
Ohio,4/28/20,31.27,68.73
Oklahoma,4/28/20,0.04,99.96
Oregon,4/28/20,95.12,4.88
Pennsylvania,4/28/20,68.03,31.97
Rhode Island,4/28/20,98.72,1.28
South Carolina,4/28/20,8.46,91.54
South Dakota,4/28/20,0.48,99.52
Tennessee,4/28/20,0.58,99.42
Texas,4/28/20,22.44,77.56
Utah,4/28/20,1.84,98.16
Vermont,4/28/20,99.96,0.04
Virginia,4/28/20,84.18,15.82
Washington,4/28/20,97.59,2.41
West Virginia,4/28/20,0.06,99.94
Wisconsin,4/28/20,56.49,43.51
Wyoming,4/28/20,0.01,99.99
Maine CD-1,4/28/20,98.7,1.3
Maine CD-2,4/28/20,40.43,59.57
Nebraska CD-1,4/28/20,2.63,97.37
Nebraska CD-2,4/28/20,45.67,54.33
Nebraska CD-3,4/28/20,0,100
US,4/28/20,64.58,35.42
Alabama,4/29/20,0.22,99.78
Alaska,4/29/20,11.72,88.28
Arizona,4/29/20,47,53
Arkansas,4/29/20,0.44,99.56
California,4/29/20,99.92,0.08
Colorado,4/29/20,84.58,15.42
Connecticut,4/29/20,96.66,3.34
Delaware,4/29/20,98.12,1.88
District of Columbia,4/29/20,100,0
Florida,4/29/20,53.74,46.26
Georgia,4/29/20,32.44,67.56
Hawaii,4/29/20,99.98,0.02
Idaho,4/29/20,0.13,99.87
Illinois,4/29/20,97.42,2.58
Indiana,4/29/20,4.48,95.52
Iowa,4/29/20,31.49,68.51
Kansas,4/29/20,3.34,96.66
Kentucky,4/29/20,0.29,99.71
Louisiana,4/29/20,2.12,97.88
Maine,4/29/20,82,18
Maryland,4/29/20,99.87,0.13
Massachusetts,4/29/20,99.78,0.22
Michigan,4/29/20,68.89,31.11
Minnesota,4/29/20,72.6,27.4
Mississippi,4/29/20,2.81,97.19
Missouri,4/29/20,4.63,95.37
Montana,4/29/20,7.19,92.81
Nebraska,4/29/20,0.74,99.26
Nevada,4/29/20,71.55,28.45
New Hampshire,4/29/20,69.13,30.87
New Jersey,4/29/20,96.94,3.06
New Mexico,4/29/20,92.94,7.06
New York,4/29/20,99.8,0.2
North Carolina,4/29/20,50.93,49.07
North Dakota,4/29/20,0.1,99.9
Ohio,4/29/20,30.23,69.77
Oklahoma,4/29/20,0.02,99.98
Oregon,4/29/20,94.9,5.1
Pennsylvania,4/29/20,66.44,33.56
Rhode Island,4/29/20,98.6,1.4
South Carolina,4/29/20,7.91,92.09
South Dakota,4/29/20,0.52,99.48
Tennessee,4/29/20,0.6,99.4
Texas,4/29/20,21.34,78.66
Utah,4/29/20,1.72,98.28
Vermont,4/29/20,99.97,0.03
Virginia,4/29/20,83.58,16.42
Washington,4/29/20,97.58,2.42
West Virginia,4/29/20,0.05,99.95
Wisconsin,4/29/20,55.33,44.67
Wyoming,4/29/20,0,100
Maine CD-1,4/29/20,98.72,1.28
Maine CD-2,4/29/20,39.58,60.42
Nebraska CD-1,4/29/20,2.59,97.41
Nebraska CD-2,4/29/20,44.2,55.8
Nebraska CD-3,4/29/20,0,100
US,4/29/20,63.26,36.74
Alabama,4/30/20,0.22,99.78
Alaska,4/30/20,11.56,88.44
Arizona,4/30/20,47.48,52.52
Arkansas,4/30/20,0.37,99.63
California,4/30/20,99.9,0.1
Colorado,4/30/20,84.36,15.64
Connecticut,4/30/20,96.56,3.44
Delaware,4/30/20,97.82,2.18
District of Columbia,4/30/20,100,0
Florida,4/30/20,53.54,46.46
Georgia,4/30/20,31.79,68.21
Hawaii,4/30/20,99.99,0.01
Idaho,4/30/20,0.16,99.84
Illinois,4/30/20,97.54,2.46
Indiana,4/30/20,4.27,95.73
Iowa,4/30/20,31.33,68.67
Kansas,4/30/20,3.04,96.96
Kentucky,4/30/20,0.27,99.73
Louisiana,4/30/20,2.04,97.96
Maine,4/30/20,81.73,18.27
Maryland,4/30/20,99.87,0.13
Massachusetts,4/30/20,99.81,0.19
Michigan,4/30/20,68.8,31.2
Minnesota,4/30/20,72.7,27.3
Mississippi,4/30/20,3.04,96.96
Missouri,4/30/20,4.39,95.61
Montana,4/30/20,7.5,92.5
Nebraska,4/30/20,0.66,99.34
Nevada,4/30/20,68.78,31.22
New Hampshire,4/30/20,69.12,30.88
New Jersey,4/30/20,96.93,3.07
New Mexico,4/30/20,92.86,7.14
New York,4/30/20,99.87,0.13
North Carolina,4/30/20,50.99,49.01
North Dakota,4/30/20,0.11,99.89
Ohio,4/30/20,30.08,69.92
Oklahoma,4/30/20,0.03,99.97
Oregon,4/30/20,94.55,5.45
Pennsylvania,4/30/20,66.24,33.76
Rhode Island,4/30/20,98.6,1.4
South Carolina,4/30/20,7.86,92.14
South Dakota,4/30/20,0.37,99.63
Tennessee,4/30/20,0.62,99.38
Texas,4/30/20,20.99,79.01
Utah,4/30/20,1.72,98.28
Vermont,4/30/20,99.94,0.06
Virginia,4/30/20,83.54,16.46
Washington,4/30/20,97.56,2.44
West Virginia,4/30/20,0.04,99.96
Wisconsin,4/30/20,54.14,45.86
Wyoming,4/30/20,0.01,99.99
Maine CD-1,4/30/20,98.69,1.31
Maine CD-2,4/30/20,39.06,60.94
Nebraska CD-1,4/30/20,2.33,97.67
Nebraska CD-2,4/30/20,44.4,55.6
Nebraska CD-3,4/30/20,0,100
US,4/30/20,63,37
Alabama,5/1/20,0.24,99.76
Alaska,5/1/20,12.02,87.98
Arizona,5/1/20,47.82,52.18
Arkansas,5/1/20,0.44,99.56
California,5/1/20,99.94,0.06
Colorado,5/1/20,84.23,15.77
Connecticut,5/1/20,96.94,3.06
Delaware,5/1/20,98.11,1.89
District of Columbia,5/1/20,100,0
Florida,5/1/20,54.2,45.8
Georgia,5/1/20,32.43,67.57
Hawaii,5/1/20,100,0
Idaho,5/1/20,0.2,99.8
Illinois,5/1/20,97.56,2.44
Indiana,5/1/20,4.09,95.91
Iowa,5/1/20,31.35,68.65
Kansas,5/1/20,3.4,96.6
Kentucky,5/1/20,0.31,99.69
Louisiana,5/1/20,2.22,97.78
Maine,5/1/20,81.8,18.2
Maryland,5/1/20,99.85,0.15
Massachusetts,5/1/20,99.84,0.16
Michigan,5/1/20,69.4,30.6
Minnesota,5/1/20,73.12,26.88
Mississippi,5/1/20,3.05,96.95
Missouri,5/1/20,4.6,95.4
Montana,5/1/20,7.72,92.28
Nebraska,5/1/20,0.73,99.27
Nevada,5/1/20,69.04,30.96
New Hampshire,5/1/20,69.3,30.7
New Jersey,5/1/20,96.99,3.01
New Mexico,5/1/20,93.02,6.98
New York,5/1/20,99.82,0.18
North Carolina,5/1/20,51.87,48.13
North Dakota,5/1/20,0.1,99.9
Ohio,5/1/20,30.14,69.86
Oklahoma,5/1/20,0.03,99.97
Oregon,5/1/20,94.74,5.26
Pennsylvania,5/1/20,67.24,32.76
Rhode Island,5/1/20,98.68,1.32
South Carolina,5/1/20,7.9,92.1
South Dakota,5/1/20,0.47,99.53
Tennessee,5/1/20,0.7,99.3
Texas,5/1/20,21.43,78.57
Utah,5/1/20,1.78,98.22
Vermont,5/1/20,99.96,0.04
Virginia,5/1/20,83.7,16.3
Washington,5/1/20,97.34,2.66
West Virginia,5/1/20,0.07,99.93
Wisconsin,5/1/20,55.25,44.75
Wyoming,5/1/20,0.01,99.99
Maine CD-1,5/1/20,98.6,1.4
Maine CD-2,5/1/20,39.62,60.38
Nebraska CD-1,5/1/20,2.22,97.78
Nebraska CD-2,5/1/20,44.6,55.4
Nebraska CD-3,5/1/20,0,100
US,5/1/20,63.74,36.26
Alabama,5/2/20,0.25,99.75
Alaska,5/2/20,11.35,88.65
Arizona,5/2/20,47.27,52.73
Arkansas,5/2/20,0.34,99.66
California,5/2/20,99.92,0.08
Colorado,5/2/20,84.12,15.88
Connecticut,5/2/20,96.95,3.05
Delaware,5/2/20,98.25,1.75
District of Columbia,5/2/20,100,0
Florida,5/2/20,54.04,45.96
Georgia,5/2/20,32.14,67.86
Hawaii,5/2/20,100,0
Idaho,5/2/20,0.18,99.82
Illinois,5/2/20,97.52,2.48
Indiana,5/2/20,4.37,95.63
Iowa,5/2/20,31.28,68.72
Kansas,5/2/20,3.35,96.65
Kentucky,5/2/20,0.29,99.71
Louisiana,5/2/20,1.93,98.07
Maine,5/2/20,82.08,17.92
Maryland,5/2/20,99.88,0.12
Massachusetts,5/2/20,99.86,0.14
Michigan,5/2/20,68.97,31.03
Minnesota,5/2/20,73.16,26.84
Mississippi,5/2/20,2.92,97.08
Missouri,5/2/20,4.38,95.62
Montana,5/2/20,7.22,92.78
Nebraska,5/2/20,0.74,99.26
Nevada,5/2/20,69.49,30.51
New Hampshire,5/2/20,69,31
New Jersey,5/2/20,97.56,2.44
New Mexico,5/2/20,93.13,6.87
New York,5/2/20,99.89,0.11
North Carolina,5/2/20,51.09,48.91
North Dakota,5/2/20,0.07,99.93
Ohio,5/2/20,30.14,69.86
Oklahoma,5/2/20,0.04,99.96
Oregon,5/2/20,94.8,5.2
Pennsylvania,5/2/20,67.15,32.85
Rhode Island,5/2/20,98.9,1.1
South Carolina,5/2/20,7.96,92.04
South Dakota,5/2/20,0.44,99.56
Tennessee,5/2/20,0.63,99.37
Texas,5/2/20,21.47,78.53
Utah,5/2/20,1.81,98.19
Vermont,5/2/20,99.95,0.05
Virginia,5/2/20,83.68,16.32
Washington,5/2/20,97.26,2.74
West Virginia,5/2/20,0.06,99.94
Wisconsin,5/2/20,55.09,44.91
Wyoming,5/2/20,0,100
Maine CD-1,5/2/20,98.74,1.26
Maine CD-2,5/2/20,39.92,60.08
Nebraska CD-1,5/2/20,2.25,97.75
Nebraska CD-2,5/2/20,45.06,54.94
Nebraska CD-3,5/2/20,0,100
US,5/2/20,63.31,36.69
Alabama,5/3/20,0.28,99.72
Alaska,5/3/20,11.78,88.22
Arizona,5/3/20,46.91,53.09
Arkansas,5/3/20,0.36,99.64
California,5/3/20,99.9,0.1
Colorado,5/3/20,86.96,13.04
Connecticut,5/3/20,96.86,3.14
Delaware,5/3/20,98.15,1.85
District of Columbia,5/3/20,100,0
Florida,5/3/20,53.77,46.23
Georgia,5/3/20,32.23,67.77
Hawaii,5/3/20,100,0
Idaho,5/3/20,0.14,99.86
Illinois,5/3/20,97.51,2.49
Indiana,5/3/20,4.42,95.58
Iowa,5/3/20,31.22,68.78
Kansas,5/3/20,3.26,96.74
Kentucky,5/3/20,0.3,99.7
Louisiana,5/3/20,2.24,97.76
Maine,5/3/20,81.59,18.41
Maryland,5/3/20,99.9,0.1
Massachusetts,5/3/20,99.81,0.19
Michigan,5/3/20,68.44,31.56
