date,state,dem_price,rep_price
2020/09/15,OR,0.92,0.08
2020/09/16,OR,0.91,0.09
2020/09/17,OR,0.92,0.09
2020/09/18,OR,0.92,0.1
2020/09/19,OR,0.92,0.09
2020/09/20,OR,0.91,0.09
2020/09/21,OR,0.91,0.08
2020/09/22,OR,0.92,0.08
2020/09/23,OR,0.92,0.09
2020/09/24,OR,0.92,0.1
2020/09/25,OR,0.92,0.08
2020/09/26,OR,0.92,0.1
2020/09/27,OR,0.92,0.1
2020/09/28,OR,0.91,0.09
2020/09/29,OR,0.92,0.09
2020/09/30,OR,0.92,0.09
2020/10/01,OR,0.93,0.08
2020/10/02,OR,0.94,0.07
2020/10/03,OR,0.94,0.07
2020/10/04,OR,0.94,0.07
2020/10/05,OR,0.93,0.07
2020/10/06,OR,0.95,0.06
2020/10/07,OR,0.94,0.06
2020/10/08,OR,0.94,0.06
2020/10/09,OR,0.94,0.06
2020/10/10,OR,0.95,0.07
2020/10/11,OR,0.94,0.08
2020/10/12,OR,0.94,0.07
2020/10/13,OR,0.94,0.07
2020/10/14,OR,0.93,0.07
2020/10/15,OR,0.93,0.07
2020/10/16,OR,0.92,0.08
2020/10/17,OR,0.92,0.08
2020/10/18,OR,0.92,0.09
2020/10/19,OR,0.9,0.1
2020/10/20,OR,0.92,0.09
2020/10/21,OR,0.92,0.09
2020/10/22,OR,0.92,0.1
2020/10/23,OR,0.91,0.09
2020/10/24,OR,0.92,0.08
2020/10/25,OR,0.91,0.09
2020/10/26,OR,0.92,0.09
2020/10/27,OR,0.93,0.08
2020/10/28,OR,0.93,0.08
2020/10/29,OR,0.93,0.07
2020/10/30,OR,0.94,0.07
2020/10/31,OR,0.94,0.07
2020/08/03,PA,0.71,0.32
2020/08/04,PA,0.7,0.34
2020/08/05,PA,0.71,0.34
2020/08/06,PA,0.69,0.34
2020/08/07,PA,0.66,0.36
2020/08/08,PA,0.66,0.36
2020/08/09,PA,0.67,0.37
2020/08/10,PA,0.65,0.35
2020/08/11,PA,0.7,0.35
2020/08/12,PA,0.69,0.34
2020/08/13,PA,0.68,0.36
2020/08/14,PA,0.68,0.36
2020/08/15,PA,0.68,0.34
2020/08/16,PA,0.68,0.35
2020/08/17,PA,0.65,0.37
2020/08/18,PA,0.65,0.38
2020/08/19,PA,0.67,0.34
2020/08/20,PA,0.66,0.34
2020/08/21,PA,0.67,0.34
2020/08/22,PA,0.67,0.34
2020/08/23,PA,0.68,0.35
2020/08/24,PA,0.66,0.35
2020/08/25,PA,0.66,0.36
2020/08/26,PA,0.64,0.37
2020/08/27,PA,0.63,0.39
2020/08/28,PA,0.62,0.4
2020/08/29,PA,0.62,0.39
2020/08/30,PA,0.62,0.4
2020/08/31,PA,0.63,0.38
2020/09/01,PA,0.64,0.39
2020/09/02,PA,0.65,0.38
2020/09/03,PA,0.64,0.38
2020/09/04,PA,0.65,0.39
2020/09/05,PA,0.65,0.38
2020/09/06,PA,0.64,0.4
2020/09/07,PA,0.64,0.39
2020/09/08,PA,0.63,0.38
2020/09/09,PA,0.65,0.38
2020/09/10,PA,0.65,0.38
2020/09/11,PA,0.64,0.38
2020/09/12,PA,0.64,0.38
2020/09/13,PA,0.62,0.4
2020/09/14,PA,0.63,0.39
2020/09/15,PA,0.63,0.39
2020/09/16,PA,0.63,0.39
2020/09/17,PA,0.65,0.37
2020/09/18,PA,0.65,0.38
2020/09/19,PA,0.65,0.38
2020/09/20,PA,0.63,0.39
2020/09/21,PA,0.64,0.39
2020/09/22,PA,0.62,0.4
2020/09/23,PA,0.6,0.41
2020/09/24,PA,0.62,0.4
2020/09/25,PA,0.61,0.41
2020/09/26,PA,0.59,0.42
2020/09/27,PA,0.61,0.4
2020/09/28,PA,0.65,0.38
2020/09/29,PA,0.66,0.36
2020/09/30,PA,0.66,0.33
2020/10/01,PA,0.72,0.3
2020/10/02,PA,0.71,0.31
2020/10/03,PA,0.71,0.32
2020/10/04,PA,0.69,0.32
2020/10/05,PA,0.71,0.32
2020/10/06,PA,0.72,0.3
2020/10/07,PA,0.75,0.28
2020/10/08,PA,0.74,0.31
2020/10/09,PA,0.74,0.32
2020/10/10,PA,0.7,0.34
2020/10/11,PA,0.69,0.34
2020/10/12,PA,0.71,0.34
2020/10/13,PA,0.7,0.32
2020/10/14,PA,0.68,0.33
2020/10/15,PA,0.69,0.34
2020/10/16,PA,0.71,0.33
2020/10/17,PA,0.69,0.35
2020/10/18,PA,0.68,0.34
2020/10/19,PA,0.66,0.35
2020/10/20,PA,0.65,0.38
2020/10/21,PA,0.68,0.36
2020/10/22,PA,0.64,0.4
2020/10/23,PA,0.63,0.4
2020/10/24,PA,0.62,0.43
2020/10/25,PA,0.66,0.37
2020/10/26,PA,0.63,0.41
2020/10/27,PA,0.59,0.45
2020/10/28,PA,0.62,0.42
2020/10/29,PA,0.64,0.41
2020/10/30,PA,0.64,0.4
2020/10/31,PA,0.6,0.45
2020/08/03,RI,0.95,0.06
2020/08/04,RI,0.95,0.06
2020/08/05,RI,0.95,0.05
2020/08/06,RI,0.95,0.05
2020/08/07,RI,0.95,0.05
2020/08/08,RI,0.95,0.06
2020/08/09,RI,0.95,0.06
2020/08/10,RI,0.95,0.06
2020/08/11,RI,0.96,0.06
2020/08/12,RI,0.96,0.06
2020/08/13,RI,0.95,0.06
2020/08/14,RI,0.95,0.05
2020/08/15,RI,0.95,0.05
2020/08/16,RI,0.96,0.05
2020/08/17,RI,0.96,0.06
2020/08/18,RI,0.96,0.06
2020/08/19,RI,0.95,0.05
2020/08/20,RI,0.96,0.05
2020/08/21,RI,0.96,0.05
2020/08/22,RI,0.96,0.05
2020/08/23,RI,0.95,0.05
2020/08/24,RI,0.97,0.04
2020/08/25,RI,0.96,0.04
2020/08/26,RI,0.97,0.05
2020/08/27,RI,0.96,0.04
2020/08/28,RI,0.96,0.04
2020/08/29,RI,0.96,0.04
2020/08/30,RI,0.96,0.06
2020/08/31,RI,0.95,0.06
2020/09/01,RI,0.95,0.06
2020/09/02,RI,0.96,0.06
2020/09/03,RI,0.96,0.05
2020/09/04,RI,0.96,0.05
2020/09/05,RI,0.96,0.05
2020/09/06,RI,0.96,0.05
2020/09/07,RI,0.96,0.05
2020/09/08,RI,0.96,0.05
2020/09/09,RI,0.95,0.05
2020/09/10,RI,0.95,0.05
2020/09/11,RI,0.95,0.05
2020/09/12,RI,0.96,0.05
2020/09/13,RI,0.96,0.05
2020/09/14,RI,0.96,0.05
2020/09/15,RI,0.95,0.05
2020/09/16,RI,0.96,0.05
2020/09/17,RI,0.96,0.05
2020/09/18,RI,0.95,0.05
2020/09/19,RI,0.95,0.06
2020/09/20,RI,0.95,0.06
2020/09/21,RI,0.95,0.06
2020/09/22,RI,0.95,0.06
2020/09/23,RI,0.95,0.06
2020/09/24,RI,0.95,0.06
2020/09/25,RI,0.95,0.05
2020/09/26,RI,0.95,0.05
2020/09/27,RI,0.95,0.06
2020/09/28,RI,0.95,0.06
2020/09/29,RI,0.95,0.06
2020/09/30,RI,0.95,0.05
2020/10/01,RI,0.95,0.06
2020/10/02,RI,0.95,0.05
2020/10/03,RI,0.94,0.05
2020/10/04,RI,0.95,0.05
2020/10/05,RI,0.96,0.05
2020/10/06,RI,0.96,0.04
2020/10/07,RI,0.96,0.05
2020/10/08,RI,0.97,0.04
2020/10/09,RI,0.97,0.04
2020/10/10,RI,0.96,0.05
2020/10/11,RI,0.96,0.06
2020/10/12,RI,0.96,0.06
2020/10/13,RI,0.95,0.05
2020/10/14,RI,0.94,0.06
2020/10/15,RI,0.94,0.07
2020/10/16,RI,0.94,0.07
2020/10/17,RI,0.94,0.06
2020/10/18,RI,0.94,0.06
2020/10/19,RI,0.93,0.06
2020/10/20,RI,0.94,0.06
2020/10/21,RI,0.94,0.05
2020/10/22,RI,0.95,0.06
2020/10/23,RI,0.94,0.06
2020/10/24,RI,0.94,0.06
2020/10/25,RI,0.94,0.06
2020/10/26,RI,0.94,0.06
2020/10/27,RI,0.95,0.06
2020/10/28,RI,0.95,0.05
2020/10/29,RI,0.95,0.05
2020/10/30,RI,0.97,0.04
2020/10/31,RI,0.96,0.04
2020/08/03,SC,0.15,0.86
2020/08/04,SC,0.15,0.86
2020/08/05,SC,0.15,0.86
2020/08/06,SC,0.15,0.86
2020/08/07,SC,0.14,0.87
2020/08/08,SC,0.15,0.87
2020/08/09,SC,0.15,0.87
2020/08/10,SC,0.15,0.85
2020/08/11,SC,0.14,0.86
2020/08/12,SC,0.14,0.87
2020/08/13,SC,0.13,0.86
2020/08/14,SC,0.13,0.86
2020/08/15,SC,0.14,0.87
2020/08/16,SC,0.13,0.87
2020/08/17,SC,0.12,0.87
2020/08/18,SC,0.12,0.89
2020/08/19,SC,0.12,0.89
2020/08/20,SC,0.13,0.9
2020/08/21,SC,0.11,0.9
2020/08/22,SC,0.11,0.9
2020/08/23,SC,0.11,0.9
2020/08/24,SC,0.1,0.91
2020/08/25,SC,0.09,0.91
2020/08/26,SC,0.08,0.92
2020/08/27,SC,0.09,0.92
2020/08/28,SC,0.1,0.91
2020/08/29,SC,0.09,0.91
2020/08/30,SC,0.09,0.92
2020/08/31,SC,0.08,0.92
2020/09/01,SC,0.09,0.92
2020/09/02,SC,0.09,0.92
2020/09/03,SC,0.09,0.92
2020/09/04,SC,0.1,0.91
2020/09/05,SC,0.09,0.91
2020/09/06,SC,0.09,0.91
2020/09/07,SC,0.1,0.91
2020/09/08,SC,0.1,0.91
2020/09/09,SC,0.1,0.9
2020/09/10,SC,0.12,0.9
2020/09/11,SC,0.12,0.89
2020/09/12,SC,0.12,0.88
2020/09/13,SC,0.12,0.88
2020/09/14,SC,0.12,0.89
2020/09/15,SC,0.12,0.88
2020/09/16,SC,0.13,0.87
2020/09/17,SC,0.12,0.87
2020/09/18,SC,0.13,0.88
2020/09/19,SC,0.11,0.9
2020/09/20,SC,0.11,0.9
2020/09/21,SC,0.1,0.89
2020/09/22,SC,0.1,0.91
2020/09/23,SC,0.09,0.9
2020/09/24,SC,0.1,0.9
2020/09/25,SC,0.1,0.9
2020/09/26,SC,0.09,0.91
2020/09/27,SC,0.11,0.91
2020/09/28,SC,0.1,0.9
2020/09/29,SC,0.11,0.89
2020/09/30,SC,0.16,0.85
2020/10/01,SC,0.16,0.84
2020/10/02,SC,0.17,0.84
2020/10/03,SC,0.19,0.81
2020/10/04,SC,0.2,0.81
2020/10/05,SC,0.17,0.82
2020/10/06,SC,0.2,0.82
2020/10/07,SC,0.19,0.81
2020/10/08,SC,0.18,0.81
2020/10/09,SC,0.17,0.84
2020/10/10,SC,0.17,0.84
2020/10/11,SC,0.16,0.84
2020/10/12,SC,0.14,0.86
2020/10/13,SC,0.14,0.86
2020/10/14,SC,0.14,0.86
2020/10/15,SC,0.12,0.9
2020/10/16,SC,0.12,0.89
2020/10/17,SC,0.12,0.88
2020/10/18,SC,0.11,0.9
2020/10/19,SC,0.11,0.91
2020/10/20,SC,0.1,0.91
2020/10/21,SC,0.11,0.91
2020/10/22,SC,0.09,0.92
2020/10/23,SC,0.1,0.92
2020/10/24,SC,0.09,0.92
2020/10/25,SC,0.09,0.92
2020/10/26,SC,0.09,0.92
2020/10/27,SC,0.08,0.92
2020/10/28,SC,0.07,0.93
2020/10/29,SC,0.07,0.94
2020/10/30,SC,0.07,0.94
2020/10/31,SC,0.07,0.94
2020/08/03,SD,0.08,0.93
2020/08/04,SD,0.08,0.93
2020/08/05,SD,0.08,0.93
2020/08/06,SD,0.08,0.92
2020/08/07,SD,0.05,0.93
2020/08/08,SD,0.05,0.94
2020/08/09,SD,0.05,0.94
2020/08/10,SD,0.05,0.94
2020/08/11,SD,0.07,0.94
2020/08/12,SD,0.07,0.94
2020/08/13,SD,0.07,0.94
2020/08/14,SD,0.06,0.96
2020/08/15,SD,0.07,0.96
2020/08/16,SD,0.07,0.96
2020/08/17,SD,0.07,0.96
2020/08/18,SD,0.07,0.96
2020/08/19,SD,0.05,0.94
2020/08/20,SD,0.05,0.95
2020/08/21,SD,0.05,0.95
2020/08/22,SD,0.04,0.97
2020/08/23,SD,0.05,0.97
2020/08/24,SD,0.05,0.95
2020/08/25,SD,0.05,0.97
2020/08/26,SD,0.05,0.97
2020/08/27,SD,0.05,0.97
2020/08/28,SD,0.05,0.97
2020/08/29,SD,0.05,0.97
2020/08/30,SD,0.05,0.96
2020/08/31,SD,0.05,0.96
2020/09/01,SD,0.04,0.96
2020/09/02,SD,0.05,0.95
2020/09/03,SD,0.05,0.95
2020/09/04,SD,0.05,0.95
2020/09/05,SD,0.04,0.95
2020/09/06,SD,0.04,0.96
2020/09/07,SD,0.04,0.95
2020/09/08,SD,0.04,0.95
2020/09/09,SD,0.04,0.95
2020/09/10,SD,0.04,0.95
2020/09/11,SD,0.04,0.95
2020/09/12,SD,0.04,0.95
2020/09/13,SD,0.04,0.96
2020/09/14,SD,0.04,0.96
2020/09/15,SD,0.04,0.96
2020/09/16,SD,0.05,0.96
2020/09/17,SD,0.05,0.96
2020/09/18,SD,0.05,0.95
2020/09/19,SD,0.05,0.95
2020/09/20,SD,0.05,0.95
2020/09/21,SD,0.05,0.95
2020/09/22,SD,0.05,0.96
2020/09/23,SD,0.05,0.96
2020/09/24,SD,0.05,0.96
2020/09/25,SD,0.05,0.96
2020/09/26,SD,0.05,0.96
2020/09/27,SD,0.05,0.96
2020/09/28,SD,0.05,0.95
2020/09/29,SD,0.04,0.95
2020/09/30,SD,0.05,0.95
2020/10/01,SD,0.05,0.95
2020/10/02,SD,0.05,0.95
2020/10/03,SD,0.06,0.95
2020/10/04,SD,0.07,0.93
2020/10/05,SD,0.06,0.94
2020/10/06,SD,0.07,0.93
2020/10/07,SD,0.06,0.94
2020/10/08,SD,0.07,0.94
2020/10/09,SD,0.06,0.94
2020/10/10,SD,0.06,0.94
2020/10/11,SD,0.06,0.94
2020/10/12,SD,0.06,0.93
2020/10/13,SD,0.06,0.94
2020/10/14,SD,0.07,0.93
2020/10/15,SD,0.07,0.94
2020/10/16,SD,0.06,0.94
2020/10/17,SD,0.06,0.93
2020/10/18,SD,0.07,0.94
2020/10/19,SD,0.07,0.93
2020/10/20,SD,0.07,0.94
2020/10/21,SD,0.06,0.94
2020/10/22,SD,0.06,0.94
2020/10/23,SD,0.06,0.94
2020/10/24,SD,0.07,0.94
2020/10/25,SD,0.06,0.94
2020/10/26,SD,0.07,0.93
2020/10/27,SD,0.06,0.94
2020/10/28,SD,0.05,0.97
2020/10/29,SD,0.05,0.96
2020/10/30,SD,0.04,0.96
2020/10/31,SD,0.04,0.97
2020/08/03,TN,0.07,0.93
2020/08/04,TN,0.07,0.93
2020/08/05,TN,0.07,0.93
2020/08/06,TN,0.07,0.92
2020/08/07,TN,0.07,0.92
2020/08/08,TN,0.07,0.93
2020/08/09,TN,0.08,0.93
2020/08/10,TN,0.08,0.93
2020/08/11,TN,0.07,0.93
2020/08/12,TN,0.08,0.94
2020/08/13,TN,0.08,0.94
2020/08/14,TN,0.07,0.94
2020/08/15,TN,0.07,0.94
2020/08/16,TN,0.07,0.94
2020/08/17,TN,0.07,0.94
2020/08/18,TN,0.07,0.94
2020/08/19,TN,0.07,0.94
2020/08/20,TN,0.07,0.95
2020/08/21,TN,0.06,0.95
2020/08/22,TN,0.06,0.95
2020/08/23,TN,0.06,0.95
2020/08/24,TN,0.06,0.95
2020/08/25,TN,0.05,0.95
2020/08/26,TN,0.05,0.95
2020/08/27,TN,0.05,0.95
2020/08/28,TN,0.05,0.94
2020/08/29,TN,0.05,0.94
2020/08/30,TN,0.06,0.95
2020/08/31,TN,0.06,0.95
2020/09/01,TN,0.06,0.94
2020/09/02,TN,0.06,0.94
2020/09/03,TN,0.06,0.94
2020/09/04,TN,0.06,0.94
2020/09/05,TN,0.05,0.95
2020/09/06,TN,0.05,0.95
2020/09/07,TN,0.06,0.95
2020/09/08,TN,0.06,0.95
2020/09/09,TN,0.06,0.95
2020/09/10,TN,0.06,0.95
2020/09/11,TN,0.06,0.95
2020/09/12,TN,0.05,0.94
2020/09/13,TN,0.05,0.94
2020/09/14,TN,0.05,0.94
2020/09/15,TN,0.05,0.95
2020/09/16,TN,0.05,0.95
2020/09/17,TN,0.05,0.95
2020/09/18,TN,0.05,0.95
2020/09/19,TN,0.05,0.95
2020/09/20,TN,0.06,0.95
2020/09/21,TN,0.07,0.95
2020/09/22,TN,0.06,0.95
2020/09/23,TN,0.06,0.94
2020/09/24,TN,0.06,0.94
2020/09/25,TN,0.06,0.95
2020/09/26,TN,0.06,0.94
2020/09/27,TN,0.06,0.94
2020/09/28,TN,0.06,0.95
2020/09/29,TN,0.07,0.95
2020/09/30,TN,0.07,0.95
2020/10/01,TN,0.07,0.93
2020/10/02,TN,0.08,0.93
2020/10/03,TN,0.07,0.93
2020/10/04,TN,0.07,0.93
2020/10/05,TN,0.07,0.93
2020/10/06,TN,0.08,0.92
2020/10/07,TN,0.07,0.93
2020/10/08,TN,0.07,0.93
2020/10/09,TN,0.07,0.93
2020/10/10,TN,0.07,0.93
2020/10/11,TN,0.07,0.93
2020/10/12,TN,0.08,0.93
2020/10/13,TN,0.08,0.93
2020/10/14,TN,0.07,0.93
2020/10/15,TN,0.07,0.93
2020/10/16,TN,0.07,0.94
2020/10/17,TN,0.07,0.94
2020/10/18,TN,0.06,0.94
2020/10/19,TN,0.06,0.94
2020/10/20,TN,0.06,0.94
2020/10/21,TN,0.05,0.94
2020/10/22,TN,0.05,0.96
2020/10/23,TN,0.05,0.95
2020/10/24,TN,0.05,0.96
2020/10/25,TN,0.05,0.96
2020/10/26,TN,0.06,0.95
2020/10/27,TN,0.05,0.97
2020/10/28,TN,0.03,0.97
2020/10/29,TN,0.04,0.98
2020/10/30,TN,0.03,0.97
2020/10/31,TN,0.03,0.97
2020/08/03,TX,0.35,0.67
2020/08/04,TX,0.35,0.68
2020/08/05,TX,0.35,0.67
2020/08/06,TX,0.34,0.68
2020/08/07,TX,0.3,0.71
2020/08/08,TX,0.31,0.72
2020/08/09,TX,0.3,0.71
2020/08/10,TX,0.29,0.72
2020/08/11,TX,0.29,0.74
2020/08/12,TX,0.3,0.73
2020/08/13,TX,0.31,0.73
2020/08/14,TX,0.28,0.73
2020/08/15,TX,0.29,0.73
2020/08/16,TX,0.28,0.74
2020/08/17,TX,0.27,0.77
2020/08/18,TX,0.26,0.78
2020/08/19,TX,0.25,0.77
2020/08/20,TX,0.28,0.73
2020/08/21,TX,0.27,0.74
2020/08/22,TX,0.27,0.75
2020/08/23,TX,0.27,0.74
2020/08/24,TX,0.27,0.74
2020/08/25,TX,0.28,0.74
2020/08/26,TX,0.27,0.75
2020/08/27,TX,0.25,0.76
2020/08/28,TX,0.25,0.75
2020/08/29,TX,0.25,0.76
2020/08/30,TX,0.26,0.76
2020/08/31,TX,0.27,0.75
2020/09/01,TX,0.26,0.76
2020/09/02,TX,0.26,0.75
2020/09/03,TX,0.27,0.75
2020/09/04,TX,0.3,0.7
2020/09/05,TX,0.29,0.72
2020/09/06,TX,0.28,0.74
2020/09/07,TX,0.29,0.73
2020/09/08,TX,0.29,0.73
2020/09/09,TX,0.3,0.72
2020/09/10,TX,0.29,0.73
2020/09/11,TX,0.3,0.73
2020/09/12,TX,0.29,0.72
2020/09/13,TX,0.29,0.73
2020/09/14,TX,0.29,0.73
2020/09/15,TX,0.28,0.74
2020/09/16,TX,0.28,0.73
2020/09/17,TX,0.29,0.72
2020/09/18,TX,0.27,0.74
2020/09/19,TX,0.27,0.75
2020/09/20,TX,0.27,0.74
2020/09/21,TX,0.26,0.75
2020/09/22,TX,0.28,0.74
2020/09/23,TX,0.28,0.74
2020/09/24,TX,0.24,0.76
2020/09/25,TX,0.25,0.76
2020/09/26,TX,0.25,0.77
2020/09/27,TX,0.26,0.77
2020/09/28,TX,0.24,0.77
2020/09/29,TX,0.27,0.75
2020/09/30,TX,0.28,0.74
2020/10/01,TX,0.3,0.72
2020/10/02,TX,0.3,0.73
2020/10/03,TX,0.3,0.74
2020/10/04,TX,0.3,0.72
2020/10/05,TX,0.3,0.72
2020/10/06,TX,0.33,0.69
2020/10/07,TX,0.35,0.67
2020/10/08,TX,0.34,0.69
2020/10/09,TX,0.29,0.72
2020/10/10,TX,0.28,0.72
2020/10/11,TX,0.3,0.73
2020/10/12,TX,0.29,0.73
2020/10/13,TX,0.29,0.73
2020/10/14,TX,0.3,0.73
2020/10/15,TX,0.31,0.72
2020/10/16,TX,0.3,0.71
2020/10/17,TX,0.3,0.71
2020/10/18,TX,0.29,0.72
2020/10/19,TX,0.27,0.75
2020/10/20,TX,0.28,0.73
2020/10/21,TX,0.3,0.73
2020/10/22,TX,0.27,0.72
2020/10/23,TX,0.27,0.74
2020/10/24,TX,0.27,0.75
2020/10/25,TX,0.33,0.68
2020/10/26,TX,0.29,0.72
2020/10/27,TX,0.28,0.75
2020/10/28,TX,0.31,0.74
2020/10/29,TX,0.32,0.72
2020/10/30,TX,0.33,0.7
2020/10/31,TX,0.31,0.73
2020/08/03,UT,0.1,0.88
2020/08/04,UT,0.12,0.9
2020/08/05,UT,0.1,0.89
2020/08/06,UT,0.1,0.89
2020/08/07,UT,0.1,0.91
2020/08/08,UT,0.1,0.91
2020/08/09,UT,0.11,0.91
2020/08/10,UT,0.1,0.91
2020/08/11,UT,0.1,0.92
2020/08/12,UT,0.1,0.91
2020/08/13,UT,0.08,0.91
2020/08/14,UT,0.09,0.92
2020/08/15,UT,0.09,0.91
2020/08/16,UT,0.08,0.92
2020/08/17,UT,0.09,0.91
2020/08/18,UT,0.08,0.92
2020/08/19,UT,0.07,0.93
2020/08/20,UT,0.07,0.94
2020/08/21,UT,0.08,0.93
2020/08/22,UT,0.07,0.93
2020/08/23,UT,0.07,0.93
2020/08/24,UT,0.08,0.93
2020/08/25,UT,0.07,0.93
2020/08/26,UT,0.07,0.92
2020/08/27,UT,0.07,0.94
2020/08/28,UT,0.08,0.93
2020/08/29,UT,0.07,0.92
2020/08/30,UT,0.08,0.93
2020/08/31,UT,0.08,0.93
2020/09/01,UT,0.08,0.93
2020/09/02,UT,0.08,0.94
2020/09/03,UT,0.08,0.94
2020/09/04,UT,0.08,0.94
2020/09/05,UT,0.07,0.93
2020/09/06,UT,0.07,0.94
2020/09/07,UT,0.06,0.94
2020/09/08,UT,0.06,0.94
2020/09/09,UT,0.07,0.93
2020/09/10,UT,0.07,0.94
2020/09/11,UT,0.07,0.93
2020/09/12,UT,0.06,0.93
2020/09/13,UT,0.07,0.93
2020/09/14,UT,0.08,0.93
2020/09/15,UT,0.07,0.93
2020/09/16,UT,0.07,0.93
2020/09/17,UT,0.07,0.93
2020/09/18,UT,0.08,0.93
2020/09/19,UT,0.07,0.93
2020/09/20,UT,0.07,0.94
2020/09/21,UT,0.06,0.94
2020/09/22,UT,0.06,0.93
2020/09/23,UT,0.07,0.94
2020/09/24,UT,0.07,0.94
2020/09/25,UT,0.06,0.94
2020/09/26,UT,0.07,0.94
2020/09/27,UT,0.07,0.93
2020/09/28,UT,0.07,0.93
2020/09/29,UT,0.07,0.92
2020/09/30,UT,0.08,0.93
2020/10/01,UT,0.08,0.92
2020/10/02,UT,0.08,0.92
2020/10/03,UT,0.09,0.92
2020/10/04,UT,0.07,0.93
2020/10/05,UT,0.08,0.92
2020/10/06,UT,0.08,0.92
2020/10/07,UT,0.08,0.93
2020/10/08,UT,0.08,0.92
2020/10/09,UT,0.08,0.93
2020/10/10,UT,0.07,0.93
2020/10/11,UT,0.07,0.92
2020/10/12,UT,0.07,0.93
2020/10/13,UT,0.07,0.93
2020/10/14,UT,0.07,0.93
2020/10/15,UT,0.07,0.94
2020/10/16,UT,0.06,0.94
2020/10/17,UT,0.07,0.93
2020/10/18,UT,0.07,0.94
2020/10/19,UT,0.07,0.93
2020/10/20,UT,0.07,0.93
2020/10/21,UT,0.06,0.94
2020/10/22,UT,0.06,0.93
2020/10/23,UT,0.07,0.94
2020/10/24,UT,0.07,0.93
2020/10/25,UT,0.06,0.94
2020/10/26,UT,0.06,0.94
2020/10/27,UT,0.04,0.97
2020/10/28,UT,0.04,0.97
2020/10/29,UT,0.04,0.97
2020/10/30,UT,0.03,0.97
2020/10/31,UT,0.03,0.96
2020/08/03,VA,0.9,0.1
2020/08/04,VA,0.88,0.1
2020/08/05,VA,0.89,0.12
2020/08/06,VA,0.88,0.13
2020/08/07,VA,0.87,0.13
2020/08/08,VA,0.88,0.12
2020/08/09,VA,0.88,0.14
2020/08/10,VA,0.88,0.15
2020/08/11,VA,0.87,0.14
2020/08/12,VA,0.87,0.14
2020/08/13,VA,0.87,0.13
2020/08/14,VA,0.86,0.13
2020/08/15,VA,0.87,0.13
2020/08/16,VA,0.86,0.13
2020/08/17,VA,0.87,0.14
2020/08/18,VA,0.87,0.14
2020/08/19,VA,0.87,0.13
2020/08/20,VA,0.89,0.11
2020/08/21,VA,0.89,0.1
2020/08/22,VA,0.9,0.1
2020/08/23,VA,0.9,0.11
2020/08/24,VA,0.89,0.1
2020/08/25,VA,0.88,0.12
2020/08/26,VA,0.89,0.12
2020/08/27,VA,0.87,0.13
2020/08/28,VA,0.89,0.12
2020/08/29,VA,0.87,0.14
2020/08/30,VA,0.89,0.12
2020/08/31,VA,0.88,0.12
2020/09/01,VA,0.88,0.12
2020/09/02,VA,0.89,0.12
2020/09/03,VA,0.89,0.12
2020/09/04,VA,0.89,0.12
2020/09/05,VA,0.89,0.1
2020/09/06,VA,0.9,0.11
2020/09/07,VA,0.9,0.1
2020/09/08,VA,0.9,0.11
2020/09/09,VA,0.9,0.11
2020/09/10,VA,0.9,0.11
2020/09/11,VA,0.9,0.11
2020/09/12,VA,0.9,0.12
2020/09/13,VA,0.89,0.12
2020/09/14,VA,0.9,0.11
2020/09/15,VA,0.89,0.11
2020/09/16,VA,0.9,0.11
2020/09/17,VA,0.9,0.11
2020/09/18,VA,0.9,0.11
2020/09/19,VA,0.9,0.1
2020/09/20,VA,0.9,0.11
2020/09/21,VA,0.89,0.11
2020/09/22,VA,0.89,0.12
2020/09/23,VA,0.89,0.11
2020/09/24,VA,0.9,0.12
2020/09/25,VA,0.89,0.11
2020/09/26,VA,0.88,0.14
2020/09/27,VA,0.88,0.14
2020/09/28,VA,0.88,0.13
2020/09/29,VA,0.89,0.12
2020/09/30,VA,0.89,0.12
2020/10/01,VA,0.9,0.11
2020/10/02,VA,0.9,0.11
2020/10/03,VA,0.9,0.1
2020/10/04,VA,0.9,0.1
2020/10/05,VA,0.91,0.11
2020/10/06,VA,0.91,0.09
2020/10/07,VA,0.92,0.1
2020/10/08,VA,0.91,0.09
2020/10/09,VA,0.91,0.09
2020/10/10,VA,0.91,0.11
2020/10/11,VA,0.92,0.1
2020/10/12,VA,0.91,0.1
2020/10/13,VA,0.92,0.1
2020/10/14,VA,0.91,0.11
2020/10/15,VA,0.91,0.1
2020/10/16,VA,0.91,0.1
2020/10/17,VA,0.9,0.11
2020/10/18,VA,0.91,0.11
2020/10/19,VA,0.91,0.09
2020/10/20,VA,0.91,0.1
2020/10/21,VA,0.9,0.12
2020/10/22,VA,0.9,0.11
2020/10/23,VA,0.9,0.1
2020/10/24,VA,0.89,0.12
2020/10/25,VA,0.9,0.1
2020/10/26,VA,0.9,0.11
2020/10/27,VA,0.89,0.11
2020/10/28,VA,0.91,0.11
2020/10/29,VA,0.92,0.08
2020/10/30,VA,0.92,0.09
2020/10/31,VA,0.9,0.11
2020/08/03,VT,0.93,0.04
2020/08/04,VT,0.97,0.04
2020/08/05,VT,0.97,0.03
2020/08/06,VT,0.97,0.03
2020/08/07,VT,0.96,0.03
2020/08/08,VT,0.97,0.04
2020/08/09,VT,0.97,0.04
2020/08/10,VT,0.97,0.04
2020/08/11,VT,0.97,0.04
2020/08/12,VT,0.97,0.04
