date,party,win_prob,state
2020-04-13,democratic,0.941,Delaware
2020-04-13,republican,0.059000000000000004,Delaware
2020-04-14,democratic,0.9390000000000001,Delaware
2020-04-14,republican,0.061,Delaware
2020-04-15,democratic,0.9390000000000001,Delaware
2020-04-15,republican,0.061,Delaware
2020-04-16,democratic,0.948,Delaware
2020-04-16,republican,0.052000000000000005,Delaware
2020-04-17,democratic,0.955,Delaware
2020-04-17,republican,0.045,Delaware
2020-04-18,democratic,0.95,Delaware
2020-04-18,republican,0.05,Delaware
2020-04-19,democratic,0.9490000000000001,Delaware
2020-04-19,republican,0.051,Delaware
2020-04-20,democratic,0.9470000000000001,Delaware
2020-04-20,republican,0.053,Delaware
2020-04-21,democratic,0.955,Delaware
2020-04-21,republican,0.045,Delaware
2020-04-22,democratic,0.9620000000000001,Delaware
2020-04-22,republican,0.038,Delaware
2020-04-23,democratic,0.965,Delaware
2020-04-23,republican,0.035,Delaware
2020-04-24,democratic,0.9670000000000001,Delaware
2020-04-24,republican,0.033,Delaware
2020-04-25,democratic,0.9670000000000001,Delaware
2020-04-25,republican,0.033,Delaware
2020-04-26,democratic,0.9670000000000001,Delaware
2020-04-26,republican,0.033,Delaware
2020-04-27,democratic,0.9670000000000001,Delaware
2020-04-27,republican,0.033,Delaware
2020-04-28,democratic,0.971,Delaware
2020-04-28,republican,0.028999999999999998,Delaware
2020-04-29,democratic,0.9690000000000001,Delaware
2020-04-29,republican,0.031,Delaware
2020-04-30,democratic,0.972,Delaware
2020-04-30,republican,0.027999999999999997,Delaware
2020-05-01,democratic,0.971,Delaware
2020-05-01,republican,0.028999999999999998,Delaware
2020-05-02,democratic,0.978,Delaware
2020-05-02,republican,0.022000000000000002,Delaware
2020-05-03,democratic,0.982,Delaware
2020-05-03,republican,0.018000000000000002,Delaware
2020-05-04,democratic,0.985,Delaware
2020-05-04,republican,0.015,Delaware
2020-05-05,democratic,0.986,Delaware
2020-05-05,republican,0.013999999999999999,Delaware
2020-05-06,democratic,0.977,Delaware
2020-05-06,republican,0.023,Delaware
2020-05-07,democratic,0.9790000000000001,Delaware
2020-05-07,republican,0.021,Delaware
2020-05-08,democratic,0.981,Delaware
2020-05-08,republican,0.019,Delaware
2020-05-09,democratic,0.98,Delaware
2020-05-09,republican,0.02,Delaware
2020-05-10,democratic,0.98,Delaware
2020-05-10,republican,0.02,Delaware
2020-05-11,democratic,0.981,Delaware
2020-05-11,republican,0.019,Delaware
2020-05-12,democratic,0.981,Delaware
2020-05-12,republican,0.019,Delaware
2020-05-13,democratic,0.981,Delaware
2020-05-13,republican,0.019,Delaware
2020-05-14,democratic,0.982,Delaware
2020-05-14,republican,0.018000000000000002,Delaware
2020-05-15,democratic,0.9840000000000001,Delaware
2020-05-15,republican,0.016,Delaware
2020-05-16,democratic,0.9840000000000001,Delaware
2020-05-16,republican,0.016,Delaware
2020-05-17,democratic,0.9840000000000001,Delaware
2020-05-17,republican,0.016,Delaware
2020-05-18,democratic,0.9840000000000001,Delaware
2020-05-18,republican,0.016,Delaware
2020-05-19,democratic,0.985,Delaware
2020-05-19,republican,0.015,Delaware
2020-05-20,democratic,0.986,Delaware
2020-05-20,republican,0.013999999999999999,Delaware
2020-05-21,democratic,0.987,Delaware
2020-05-21,republican,0.013000000000000001,Delaware
2020-05-22,democratic,0.986,Delaware
2020-05-22,republican,0.013999999999999999,Delaware
2020-05-23,democratic,0.986,Delaware
2020-05-23,republican,0.013999999999999999,Delaware
2020-05-24,democratic,0.986,Delaware
2020-05-24,republican,0.013999999999999999,Delaware
2020-05-25,democratic,0.987,Delaware
2020-05-25,republican,0.013000000000000001,Delaware
2020-05-26,democratic,0.985,Delaware
2020-05-26,republican,0.015,Delaware
2020-05-27,democratic,0.986,Delaware
2020-05-27,republican,0.013999999999999999,Delaware
2020-05-28,democratic,0.985,Delaware
2020-05-28,republican,0.015,Delaware
2020-05-29,democratic,0.985,Delaware
2020-05-29,republican,0.015,Delaware
2020-05-30,democratic,0.987,Delaware
2020-05-30,republican,0.013000000000000001,Delaware
2020-05-31,democratic,0.987,Delaware
2020-05-31,republican,0.013000000000000001,Delaware
2020-06-01,democratic,0.987,Delaware
2020-06-01,republican,0.013000000000000001,Delaware
2020-06-02,democratic,0.988,Delaware
2020-06-02,republican,0.012,Delaware
2020-06-03,democratic,0.987,Delaware
2020-06-03,republican,0.013000000000000001,Delaware
2020-06-04,democratic,0.988,Delaware
2020-06-04,republican,0.012,Delaware
2020-06-05,democratic,0.9890000000000001,Delaware
2020-06-05,republican,0.011000000000000001,Delaware
2020-06-06,democratic,0.9890000000000001,Delaware
2020-06-06,republican,0.011000000000000001,Delaware
2020-06-07,democratic,0.99,Delaware
2020-06-07,republican,0.01,Delaware
2020-06-08,democratic,0.991,Delaware
2020-06-08,republican,0.009000000000000001,Delaware
2020-06-09,democratic,0.992,Delaware
2020-06-09,republican,0.008,Delaware
2020-06-10,democratic,0.993,Delaware
2020-06-10,republican,0.006999999999999999,Delaware
2020-06-11,democratic,0.9940000000000001,Delaware
2020-06-11,republican,0.006,Delaware
2020-06-12,democratic,0.9940000000000001,Delaware
2020-06-12,republican,0.006,Delaware
2020-06-13,democratic,0.993,Delaware
2020-06-13,republican,0.006999999999999999,Delaware
2020-06-14,democratic,0.9940000000000001,Delaware
2020-06-14,republican,0.006,Delaware
2020-06-15,democratic,0.9940000000000001,Delaware
2020-06-15,republican,0.006,Delaware
2020-06-16,democratic,0.995,Delaware
2020-06-16,republican,0.005,Delaware
2020-06-17,democratic,0.995,Delaware
2020-06-17,republican,0.005,Delaware
2020-06-18,democratic,0.995,Delaware
2020-06-18,republican,0.005,Delaware
2020-06-19,democratic,0.995,Delaware
2020-06-19,republican,0.005,Delaware
2020-06-20,democratic,0.995,Delaware
2020-06-20,republican,0.005,Delaware
2020-06-21,democratic,0.996,Delaware
2020-06-21,republican,0.004,Delaware
2020-06-22,democratic,0.9940000000000001,Delaware
2020-06-22,republican,0.006,Delaware
2020-06-23,democratic,0.9940000000000001,Delaware
2020-06-23,republican,0.006,Delaware
2020-06-24,democratic,0.9940000000000001,Delaware
2020-06-24,republican,0.006,Delaware
2020-06-25,democratic,0.995,Delaware
2020-06-25,republican,0.005,Delaware
2020-06-26,democratic,0.995,Delaware
2020-06-26,republican,0.005,Delaware
2020-06-27,democratic,0.996,Delaware
2020-06-27,republican,0.004,Delaware
2020-06-28,democratic,0.995,Delaware
2020-06-28,republican,0.005,Delaware
2020-06-29,democratic,0.996,Delaware
2020-06-29,republican,0.004,Delaware
2020-06-30,democratic,0.995,Delaware
2020-06-30,republican,0.005,Delaware
2020-07-01,democratic,0.995,Delaware
2020-07-01,republican,0.005,Delaware
2020-07-02,democratic,0.996,Delaware
2020-07-02,republican,0.004,Delaware
2020-07-03,democratic,0.996,Delaware
2020-07-03,republican,0.004,Delaware
2020-07-04,democratic,0.995,Delaware
2020-07-04,republican,0.005,Delaware
2020-07-05,democratic,0.995,Delaware
2020-07-05,republican,0.005,Delaware
2020-07-06,democratic,0.995,Delaware
2020-07-06,republican,0.005,Delaware
2020-07-07,democratic,0.9940000000000001,Delaware
2020-07-07,republican,0.006,Delaware
2020-07-08,democratic,0.9940000000000001,Delaware
2020-07-08,republican,0.006,Delaware
2020-07-09,democratic,0.995,Delaware
2020-07-09,republican,0.005,Delaware
2020-07-10,democratic,0.995,Delaware
2020-07-10,republican,0.005,Delaware
2020-07-11,democratic,0.996,Delaware
2020-07-11,republican,0.004,Delaware
2020-07-12,democratic,0.996,Delaware
2020-07-12,republican,0.004,Delaware
2020-07-13,democratic,0.996,Delaware
2020-07-13,republican,0.004,Delaware
2020-07-14,democratic,0.997,Delaware
2020-07-14,republican,0.003,Delaware
2020-07-15,democratic,0.997,Delaware
2020-07-15,republican,0.003,Delaware
2020-07-16,democratic,0.997,Delaware
2020-07-16,republican,0.003,Delaware
2020-07-17,democratic,0.997,Delaware
2020-07-17,republican,0.003,Delaware
2020-07-18,democratic,0.998,Delaware
2020-07-18,republican,0.002,Delaware
2020-07-19,democratic,0.997,Delaware
2020-07-19,republican,0.003,Delaware
2020-07-20,democratic,0.997,Delaware
2020-07-20,republican,0.003,Delaware
2020-07-21,democratic,0.996,Delaware
2020-07-21,republican,0.004,Delaware
2020-07-22,democratic,0.996,Delaware
2020-07-22,republican,0.004,Delaware
2020-07-23,democratic,0.997,Delaware
2020-07-23,republican,0.003,Delaware
2020-07-24,democratic,0.998,Delaware
2020-07-24,republican,0.002,Delaware
2020-07-25,democratic,0.997,Delaware
2020-07-25,republican,0.003,Delaware
2020-07-26,democratic,0.997,Delaware
2020-07-26,republican,0.003,Delaware
2020-07-27,democratic,0.997,Delaware
2020-07-27,republican,0.003,Delaware
2020-07-28,democratic,0.998,Delaware
2020-07-28,republican,0.002,Delaware
2020-07-29,democratic,0.998,Delaware
2020-07-29,republican,0.002,Delaware
2020-07-30,democratic,0.998,Delaware
2020-07-30,republican,0.002,Delaware
2020-07-31,democratic,0.998,Delaware
2020-07-31,republican,0.002,Delaware
2020-08-01,democratic,0.997,Delaware
2020-08-01,republican,0.003,Delaware
2020-08-02,democratic,0.998,Delaware
2020-08-02,republican,0.002,Delaware
2020-08-03,democratic,0.998,Delaware
2020-08-03,republican,0.002,Delaware
2020-08-04,democratic,0.998,Delaware
2020-08-04,republican,0.002,Delaware
2020-08-05,democratic,0.998,Delaware
2020-08-05,republican,0.002,Delaware
2020-08-06,democratic,0.998,Delaware
2020-08-06,republican,0.002,Delaware
2020-08-07,democratic,0.9990000000000001,Delaware
2020-08-07,republican,0.001,Delaware
2020-08-08,democratic,0.998,Delaware
2020-08-08,republican,0.002,Delaware
2020-08-09,democratic,0.997,Delaware
2020-08-09,republican,0.003,Delaware
2020-08-10,democratic,0.998,Delaware
2020-08-10,republican,0.002,Delaware
2020-08-11,democratic,0.998,Delaware
2020-08-11,republican,0.002,Delaware
2020-08-12,democratic,0.998,Delaware
2020-08-12,republican,0.002,Delaware
2020-08-13,democratic,0.998,Delaware
2020-08-13,republican,0.002,Delaware
2020-08-14,democratic,0.998,Delaware
2020-08-14,republican,0.002,Delaware
2020-08-15,democratic,0.998,Delaware
2020-08-15,republican,0.002,Delaware
2020-08-16,democratic,0.997,Delaware
2020-08-16,republican,0.003,Delaware
2020-08-17,democratic,0.997,Delaware
2020-08-17,republican,0.003,Delaware
2020-08-18,democratic,0.998,Delaware
2020-08-18,republican,0.002,Delaware
2020-08-19,democratic,0.998,Delaware
2020-08-19,republican,0.002,Delaware
2020-08-20,democratic,0.998,Delaware
2020-08-20,republican,0.002,Delaware
2020-08-21,democratic,0.998,Delaware
2020-08-21,republican,0.002,Delaware
2020-08-22,democratic,0.998,Delaware
2020-08-22,republican,0.002,Delaware
2020-08-23,democratic,0.998,Delaware
2020-08-23,republican,0.002,Delaware
2020-08-24,democratic,0.9990000000000001,Delaware
2020-08-24,republican,0.001,Delaware
2020-08-25,democratic,0.9990000000000001,Delaware
2020-08-25,republican,0.001,Delaware
2020-08-26,democratic,0.9990000000000001,Delaware
2020-08-26,republican,0.001,Delaware
2020-08-27,democratic,0.9990000000000001,Delaware
2020-08-27,republican,0.001,Delaware
2020-08-28,democratic,0.9990000000000001,Delaware
2020-08-28,republican,0.001,Delaware
2020-08-29,democratic,0.9990000000000001,Delaware
2020-08-29,republican,0.001,Delaware
2020-08-30,democratic,0.9990000000000001,Delaware
2020-08-30,republican,0.001,Delaware
2020-08-31,democratic,1.0,Delaware
2020-08-31,republican,0.0,Delaware
2020-09-01,democratic,0.9990000000000001,Delaware
2020-09-01,republican,0.001,Delaware
2020-09-02,democratic,0.9990000000000001,Delaware
2020-09-02,republican,0.001,Delaware
2020-09-03,democratic,0.9990000000000001,Delaware
2020-09-03,republican,0.001,Delaware
2020-09-04,democratic,0.9990000000000001,Delaware
2020-09-04,republican,0.001,Delaware
2020-09-05,democratic,0.9990000000000001,Delaware
2020-09-05,republican,0.001,Delaware
2020-09-06,democratic,0.9990000000000001,Delaware
2020-09-06,republican,0.001,Delaware
2020-09-07,democratic,0.9990000000000001,Delaware
2020-09-07,republican,0.001,Delaware
2020-09-08,democratic,0.9990000000000001,Delaware
2020-09-08,republican,0.001,Delaware
2020-09-09,democratic,0.9990000000000001,Delaware
2020-09-09,republican,0.001,Delaware
2020-09-10,democratic,0.9990000000000001,Delaware
2020-09-10,republican,0.001,Delaware
2020-09-11,democratic,0.9990000000000001,Delaware
2020-09-11,republican,0.001,Delaware
2020-09-12,democratic,0.9990000000000001,Delaware
2020-09-12,republican,0.001,Delaware
2020-09-13,democratic,1.0,Delaware
2020-09-13,republican,0.0,Delaware
2020-09-14,democratic,1.0,Delaware
2020-09-14,republican,0.0,Delaware
2020-09-15,democratic,0.9990000000000001,Delaware
2020-09-15,republican,0.001,Delaware
2020-09-16,democratic,1.0,Delaware
2020-09-16,republican,0.0,Delaware
2020-09-17,democratic,1.0,Delaware
2020-09-17,republican,0.0,Delaware
2020-09-18,democratic,1.0,Delaware
2020-09-18,republican,0.0,Delaware
2020-09-19,democratic,1.0,Delaware
2020-09-19,republican,0.0,Delaware
2020-09-20,democratic,1.0,Delaware
2020-09-20,republican,0.0,Delaware
2020-09-21,democratic,1.0,Delaware
2020-09-21,republican,0.0,Delaware
2020-09-22,democratic,0.9990000000000001,Delaware
2020-09-22,republican,0.001,Delaware
2020-09-23,democratic,1.0,Delaware
2020-09-23,republican,0.0,Delaware
2020-09-24,democratic,0.9990000000000001,Delaware
2020-09-24,republican,0.001,Delaware
2020-09-25,democratic,0.9990000000000001,Delaware
2020-09-25,republican,0.001,Delaware
2020-09-26,democratic,1.0,Delaware
2020-09-26,republican,0.0,Delaware
2020-09-27,democratic,1.0,Delaware
2020-09-27,republican,0.0,Delaware
2020-09-28,democratic,1.0,Delaware
2020-09-28,republican,0.0,Delaware
2020-09-29,democratic,1.0,Delaware
2020-09-29,republican,0.0,Delaware
2020-09-30,democratic,1.0,Delaware
2020-09-30,republican,0.0,Delaware
2020-10-01,democratic,1.0,Delaware
2020-10-01,republican,0.0,Delaware
2020-03-01,democratic,0.484,Florida
2020-03-01,republican,0.516,Florida
2020-03-02,democratic,0.579,Florida
2020-03-02,republican,0.42100000000000004,Florida
2020-03-03,democratic,0.579,Florida
2020-03-03,republican,0.42100000000000004,Florida
2020-03-04,democratic,0.5820000000000001,Florida
2020-03-04,republican,0.418,Florida
2020-03-05,democratic,0.5920000000000001,Florida
2020-03-05,republican,0.408,Florida
2020-03-06,democratic,0.591,Florida
2020-03-06,republican,0.409,Florida
2020-03-07,democratic,0.593,Florida
2020-03-07,republican,0.40700000000000003,Florida
2020-03-08,democratic,0.5379999999999999,Florida
2020-03-08,republican,0.462,Florida
2020-03-09,democratic,0.536,Florida
2020-03-09,republican,0.46399999999999997,Florida
2020-03-10,democratic,0.462,Florida
2020-03-10,republican,0.5379999999999999,Florida
2020-03-11,democratic,0.44799999999999995,Florida
2020-03-11,republican,0.552,Florida
2020-03-12,democratic,0.439,Florida
2020-03-12,republican,0.561,Florida
2020-03-13,democratic,0.451,Florida
2020-03-13,republican,0.5489999999999999,Florida
2020-03-14,democratic,0.45899999999999996,Florida
2020-03-14,republican,0.541,Florida
2020-03-15,democratic,0.46,Florida
2020-03-15,republican,0.54,Florida
2020-03-16,democratic,0.401,Florida
2020-03-16,republican,0.599,Florida
2020-03-17,democratic,0.41200000000000003,Florida
2020-03-17,republican,0.588,Florida
2020-03-18,democratic,0.419,Florida
2020-03-18,republican,0.581,Florida
2020-03-19,democratic,0.41600000000000004,Florida
2020-03-19,republican,0.584,Florida
2020-03-20,democratic,0.41200000000000003,Florida
2020-03-20,republican,0.588,Florida
2020-03-21,democratic,0.41,Florida
2020-03-21,republican,0.59,Florida
2020-03-22,democratic,0.401,Florida
2020-03-22,republican,0.599,Florida
2020-03-23,democratic,0.406,Florida
2020-03-23,republican,0.594,Florida
2020-03-24,democratic,0.395,Florida
2020-03-24,republican,0.605,Florida
2020-03-25,democratic,0.391,Florida
2020-03-25,republican,0.609,Florida
2020-03-26,democratic,0.38299999999999995,Florida
2020-03-26,republican,0.617,Florida
2020-03-27,democratic,0.386,Florida
2020-03-27,republican,0.614,Florida
2020-03-28,democratic,0.384,Florida
2020-03-28,republican,0.616,Florida
2020-03-29,democratic,0.387,Florida
2020-03-29,republican,0.613,Florida
2020-03-30,democratic,0.387,Florida
2020-03-30,republican,0.613,Florida
2020-03-31,democratic,0.39399999999999996,Florida
2020-03-31,republican,0.606,Florida
2020-04-01,democratic,0.414,Florida
2020-04-01,republican,0.586,Florida
2020-04-02,democratic,0.42200000000000004,Florida
2020-04-02,republican,0.578,Florida
2020-04-03,democratic,0.435,Florida
2020-04-03,republican,0.565,Florida
2020-04-04,democratic,0.436,Florida
2020-04-04,republican,0.564,Florida
2020-04-05,democratic,0.434,Florida
2020-04-05,republican,0.5660000000000001,Florida
2020-04-06,democratic,0.486,Florida
2020-04-06,republican,0.514,Florida
2020-04-07,democratic,0.491,Florida
2020-04-07,republican,0.509,Florida
2020-04-08,democratic,0.48700000000000004,Florida
2020-04-08,republican,0.513,Florida
2020-04-09,democratic,0.48200000000000004,Florida
2020-04-09,republican,0.518,Florida
2020-04-10,democratic,0.48200000000000004,Florida
2020-04-10,republican,0.518,Florida
2020-04-11,democratic,0.483,Florida
2020-04-11,republican,0.517,Florida
2020-04-12,democratic,0.486,Florida
2020-04-12,republican,0.514,Florida
2020-04-13,democratic,0.485,Florida
2020-04-13,republican,0.515,Florida
2020-04-14,democratic,0.486,Florida
2020-04-14,republican,0.514,Florida
2020-04-15,democratic,0.484,Florida
2020-04-15,republican,0.516,Florida
2020-04-16,democratic,0.511,Florida
2020-04-16,republican,0.489,Florida
2020-04-17,democratic,0.516,Florida
2020-04-17,republican,0.484,Florida
2020-04-18,democratic,0.502,Florida
2020-04-18,republican,0.498,Florida
2020-04-19,democratic,0.502,Florida
2020-04-19,republican,0.498,Florida
